Date,Shipment,Mode,Product,SI QTY,QTY,Total Packages,Standard Total,Boxes Total,Warp Total,Returnable Total,Ratio Standard,Ratio Boxes,Ratio Warp,Ratio Returnable,110x110x115 QTY,110x110x90 QTY,110x110x65 QTY,80X120X115 QTY,80X120X90 QTY,80X120X65 QTY,42X46X68 QTY,47X66X68 QTY,53X53X58 QTY,57X64X84 QTY,68X74X86 QTY,70X100X90 QTY,27X27X22 QTY,53X53X19 QTY,WARP QTY,UNIT QTY,RETURNABLE QTY,Remark
11-03-2024,FEE,AIRCRAFT,INVERTER,4,2270,16,15,1,0,0,15.00,0.33,0.00,0.00,0,0,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,
11-04-2022,FEI,VESSEL,INVERTER,21,1117,37,13,18,6,0,13.00,6.00,0.60,0.00,2,10,1,0,0,0,5,5,0,1,2,5,0,0,6,0,0,
11-04-2022,FEI,AIRCRAFT,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
11-04-2022,FEI,AIRCRAFT,INVERTER,8,192,8,1,5,2,0,1.00,1.67,0.20,0.00,1,0,0,0,0,0,1,1,0,2,1,0,0,0,2,0,0,
11-04-2022,FEC,VESSEL,TEMPERATURE CONTROL,1,6,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11-04-2023,WuXi,AIRCRAFT,TEMPERATURE CONTROL,1,19,4,0,4,0,0,0.00,1.03,0.00,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,
11-04-2025,FEA NJ,VESSEL,INVERTER,16,602,377,94,11,272,0,94.00,3.67,27.20,0.00,0,0,0,88,6,0,1,0,0,0,3,7,0,0,272,0,0,
11-05-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,21,1095,32,0,32,0,0,0.00,3.47,0.00,0.00,0,0,0,0,0,0,1,0,7,0,0,0,16,8,0,0,0,
11-05-2022,FEC,VESSEL,TEMPERATURE CONTROL,7,624,12,0,12,0,0,0.00,2.50,0.00,0.00,0,0,0,0,0,0,1,0,6,0,0,0,3,2,0,0,0,
11-05-2022,FEA,COURIER,TEMPERATURE CONTROL,13,725,17,0,17,0,0,0.00,1.77,0.00,0.00,0,0,0,0,0,0,2,2,0,0,0,0,10,3,0,0,0,
11-05-2022,FEA,VESSEL,TEMPERATURE CONTROL,1,12,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11-05-2022,FEC,AIRCRAFT,TEMPERATURE CONTROL,5,1408,13,2,11,0,0,2.00,2.47,0.00,0.00,2,0,0,0,0,0,1,0,6,0,0,0,3,1,0,0,0,
11-05-2023,FAP,VESSEL,INVERTER,42,585,75,19,29,27,0,19.00,9.67,2.70,0.00,9,7,3,0,0,0,8,3,0,4,6,8,0,0,27,0,0,
11-06-2024,FEA NJ,VESSEL,INVERTER,8,583,12,6,6,0,0,6.00,2.00,0.00,0.00,0,0,0,4,2,0,1,1,0,0,2,2,0,0,0,0,0,
11-07-2022,FEE,AIRCRAFT,INVERTER,4,25,7,0,5,2,0,0.00,1.67,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,
11-07-2022,FEE,VESSEL,INVERTER,41,4815,289,0,19,237,33,0.00,6.33,23.70,16.50,0,0,0,0,0,0,5,0,0,2,3,9,0,0,237,0,33,
11-07-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,2,291,5,0,5,0,0,0.00,0.77,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,
11-07-2022,FEI,VESSEL,TEMPERATURE CONTROL,1,4,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11-07-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,5,32,5,0,5,0,0,0.00,0.77,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,
11-07-2022,FEI,VESSEL,INVERTER,15,789,41,9,7,25,0,9.00,2.33,2.50,0.00,7,1,1,0,0,0,1,1,0,2,0,3,0,0,25,0,0,
11-07-2022,FAP,COURIER,TEMPERATURE CONTROL,1,1,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11-07-2022,WuXi,AIRCRAFT,TEMPERATURE CONTROL,1,3,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
11-07-2023,FEI,VESSEL,INVERTER,36,780,103,35,21,47,0,35.00,7.00,4.70,0.00,12,23,0,0,0,0,5,2,0,3,7,4,0,0,47,0,0,
11-07-2023,FEI,AIRCRAFT,INVERTER,1,40,3,1,2,0,0,1.00,0.67,0.00,0.00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
11-07-2023,FEA NJ,AIRCRAFT,INVERTER,1,7,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
11-07-2025,FEI,VESSEL,INVERTER,2,5,5,0,1,4,0,0.00,0.33,0.40,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
11-07-2025,FAP,VESSEL,INVERTER,13,141,20,2,11,7,0,2.00,3.67,0.70,0.00,1,1,0,0,0,0,1,2,0,2,3,3,0,0,7,0,0,
11-07-2025,FEE,AIRCRAFT,INVERTER,1,23,2,1,1,0,0,1.00,0.33,0.00,0.00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
11-08-2022,FAP,VESSEL,INVERTER,30,525,68,11,28,29,0,11.00,9.33,2.90,0.00,2,5,4,0,0,0,6,4,0,2,4,12,0,0,29,0,0,
11-08-2025,FAP,COURIER,INVERTER,1,5,5,0,0,5,0,0.00,0.00,0.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
11-09-2023,FAP,VESSEL,INVERTER,12,152,16,2,13,1,0,2.00,4.33,0.10,0.00,2,0,0,0,0,0,8,0,0,2,0,3,0,0,1,0,0,
11-09-2024,FEA Nakano,VESSEL,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
11-09-2024,FEA NJ,VESSEL,INVERTER,5,262,15,9,4,2,0,9.00,1.33,0.20,0.00,0,0,0,8,1,0,1,0,0,1,0,2,0,0,2,0,0,
11-09-2024,FEA NJ,AIRCRAFT,INVERTER,1,10,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
11-09-2025,FEI,VESSEL,INVERTER,7,376,35,9,4,22,0,9.00,1.33,2.20,0.00,5,3,1,0,0,0,2,0,0,2,0,0,0,0,22,0,0,
11-09-2025,FEI,AIRCRAFT,INVERTER,1,11,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
11-10-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,35,3,0,3,0,0,0.00,0.10,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
11-10-2022,FEID,VESSEL,INVERTER,20,70,21,0,19,2,0,0.00,6.33,0.20,0.00,0,0,0,0,0,0,4,7,0,3,5,0,0,0,2,0,0,
11-10-2022,FEA TWMC,VESSEL,INVERTER,9,113,85,2,2,81,0,2.00,0.67,8.10,0.00,0,0,0,1,1,0,0,0,0,0,1,1,0,0,81,0,0,
11-10-2022,FEA NJ,VESSEL,INVERTER,13,358,60,8,31,21,0,8.00,10.33,2.10,0.00,0,0,0,3,5,0,1,2,0,1,3,24,0,0,21,0,0,
11-10-2023,FEA TWMC,VESSEL,INVERTER,5,29,9,2,3,4,0,2.00,1.00,0.40,0.00,0,0,0,0,2,0,1,1,0,1,0,0,0,0,4,0,0,
11-10-2023,FEA TWMC,AIRCRAFT,INVERTER,4,35,13,1,2,10,0,1.00,0.67,1.00,0.00,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10,0,0,
11-10-2023,FEC,AIRCRAFT,TEMPERATURE CONTROL,4,280,4,0,4,0,0,0.00,0.73,0.00,0.00,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,
11-10-2023,FEI,VESSEL,TEMPERATURE CONTROL,3,178,3,0,3,0,0,0.00,0.70,0.00,0.00,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
11-10-2023,FEI,VESSEL,INVERTER,42,2593,101,56,24,21,0,56.00,8.00,2.10,0.00,26,30,0,0,0,0,7,3,0,1,6,7,0,0,21,0,0,
11-11-2024,FEE,VESSEL,INVERTER,1,961,88,0,0,69,19,0.00,0.00,6.90,9.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,19,
11-12-2024,FEA NJ,VESSEL,INVERTER,1,1971,45,37,0,8,0,37.00,0.00,0.80,0.00,0,0,0,31,6,0,0,0,0,0,0,0,0,0,8,0,0,
11-12-2025,FEK,VESSEL,INVERTER,1,6,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
11-12-2025,FAP,VESSEL,INVERTER,16,353,23,3,17,3,0,3.00,5.67,0.30,0.00,2,1,0,0,0,0,4,0,0,3,3,7,0,0,3,0,0,
11-12-2025,FAP,COURIER,INVERTER,1,3,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
11-12-2025,FEV,AIRCRAFT,INVERTER,2,3,2,0,1,1,0,0.00,0.33,0.10,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
12-01-2022,FEA NJ,VESSEL,INVERTER,11,1788,36,25,11,0,0,25.00,3.67,0.00,0.00,0,0,0,17,8,0,5,0,0,0,2,4,0,0,0,0,0,
12-01-2022,FEA NJ,AIRCRAFT,INVERTER,5,559,12,6,3,3,0,6.00,1.00,0.30,0.00,0,0,0,3,2,1,2,0,0,1,0,0,0,0,3,0,0,
12-01-2022,FEA FRE,AIRCRAFT,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
12-01-2023,FEID,VESSEL,INVERTER,44,250,47,0,42,5,0,0.00,14.00,0.50,0.00,0,0,0,0,0,0,17,10,0,6,5,4,0,0,5,0,0,
12-01-2024,FEA TWMC,VESSEL,INVERTER,9,70,18,2,5,11,0,2.00,1.67,1.10,0.00,0,0,0,2,0,0,0,2,0,1,1,1,0,0,11,0,0,
12-02-2026,FEI,SEA,INVERTER,2,25,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
12-02-2026,FEID,SEA,INVERTER,1,2,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
12-03-2024,FEE,AIRCRAFT,INVERTER,13,415,85,15,4,66,0,15.00,1.33,6.60,0.00,0,0,0,1,14,0,0,0,0,0,4,0,0,0,66,0,0,
12-04-2022,FEC,AIRCRAFT,TEMPERATURE CONTROL,2,1295,5,2,3,0,0,2.00,0.70,0.00,0.00,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,
12-04-2023,FEA NJ,AIRCRAFT,INVERTER,1,19,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
12-04-2023,FEI,AIRCRAFT,INVERTER,3,40,4,2,2,0,0,2.00,0.67,0.00,0.00,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
12-04-2024,FEK,VESSEL,INVERTER,2,120,2,1,1,0,0,1.00,0.33,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
12-05-2022,FEE,VESSEL,INVERTER,19,461,42,14,15,13,0,14.00,4.70,1.30,0.00,0,0,0,8,6,0,7,1,0,1,1,4,1,0,13,0,0,
12-05-2022,FAP,VESSEL,INVERTER,34,729,45,9,22,14,0,9.00,7.33,1.40,0.00,2,7,0,0,0,0,6,4,0,5,5,2,0,0,14,0,0,
12-05-2023,FAP,AIRCRAFT,INVERTER,4,10,10,0,0,10,0,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
12-05-2023,FAP,VESSEL,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
12-06-2023,FEI,VESSEL,INVERTER,17,1412,26,13,12,1,0,13.00,4.00,0.10,0.00,9,3,1,0,0,0,2,2,0,4,2,2,0,0,1,0,0,
12-06-2023,FEI,VESSEL,TEMPERATURE CONTROL,4,312,5,0,5,0,0,0.00,0.77,0.00,0.00,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,
12-06-2023,FEI,VESSEL,INVERTER,29,422,92,17,10,65,0,17.00,3.33,6.50,0.00,10,7,0,0,0,0,1,3,0,0,5,1,0,0,65,0,0,
12-06-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,8,172,12,0,12,0,0,0.00,0.40,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,
12-06-2024,FEA FRE,VESSEL,INVERTER,12,219,219,0,0,219,0,0.00,0.00,21.90,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,
12-06-2024,FETW,AIRCRAFT,TEMPERATURE CONTROL,1,211,3,0,3,0,0,0.00,0.70,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,
12-06-2025,FEI,VESSEL,INVERTER,1,1624,11,10,1,0,0,10.00,0.33,0.00,0.00,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
12-07-2022,FEA IDEC,VESSEL,INVERTER,1,189,4,4,0,0,0,4.00,0.00,0.00,0.00,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,
12-07-2022,FEA NJ,VESSEL,INVERTER,7,399,28,3,3,22,0,3.00,1.00,2.20,0.00,0,0,0,2,1,0,1,0,0,2,0,0,0,0,22,0,0,
12-07-2022,FEA IDEC,AIRCRAFT,INVERTER,1,10,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
12-07-2023,FEID,VESSEL,INVERTER,10,62,11,2,9,0,0,2.00,3.00,0.00,0.00,0,2,0,0,0,0,2,0,0,4,2,1,0,0,0,0,0,
12-07-2024,FEA NJ,COURIER,INVERTER,1,1,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
12-07-2024,FEI,VESSEL,INVERTER,28,2538,109,33,20,56,0,33.00,6.67,5.60,0.00,24,8,1,0,0,0,3,2,0,3,3,9,0,0,56,0,0,
12-07-2024,FEI,VESSEL,TEMPERATURE CONTROL,6,679,11,0,11,0,0,0.00,2.17,0.00,0.00,0,0,0,0,0,0,1,0,5,0,0,0,1,4,0,0,0,
12-07-2024,FEK,COURIER,TEMPERATURE CONTROL,1,10,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
12-07-2024,FAP,COURIER,TEMPERATURE CONTROL,1,60,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
12-09-2022,FEI,VESSEL,INVERTER,9,152,20,2,5,13,0,2.00,1.67,1.30,0.00,1,1,0,0,0,0,2,0,0,0,0,3,0,0,13,0,0,
12-09-2023,FEJP,VESSEL,INVERTER,0.5,141,9,9,0,0,0,9.00,0.00,0.00,0.00,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12-09-2023,FEJP,VESSEL,TEMPERATURE CONTROL,0.5,66,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
12-09-2023,FEE,AIRCRAFT,INVERTER,41,1402,93,45,31,17,0,45.00,10.33,1.70,0.00,0,0,0,5,39,1,3,3,0,8,8,9,0,0,17,0,0,
12-09-2023,FEID,VESSEL,INVERTER,15,61,15,0,15,0,0,0.00,5.00,0.00,0.00,0,0,0,0,0,0,11,3,0,0,1,0,0,0,0,0,0,
12-09-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,3,10,3,0,3,0,0,0.00,0.10,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
12-09-2024,FEE,AIRCRAFT,INVERTER,1,276,63,5,1,57,0,5.00,0.33,5.70,0.00,0,0,0,5,0,0,0,0,0,1,0,0,0,0,57,0,0,
12-09-2024,FEA NJ,AIRCRAFT,INVERTER,4,18,4,0,4,0,0,0.00,1.33,0.00,0.00,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
12-09-2025,FEK,VESSEL,INVERTER,4,14,4,0,2,2,0,0.00,0.67,0.20,0.00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,
12-10-2022,FEK,VESSEL,TEMPERATURE CONTROL,2,150,3,0,3,0,0,0.00,0.40,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,
12-10-2022,FAP,VESSEL,INVERTER,29,291,76,9,19,48,0,9.00,6.33,4.80,0.00,7,2,0,0,0,0,2,5,0,4,6,2,0,0,48,0,0,
12-10-2023,FEE,AIRCRAFT,INVERTER,33,312,172,12,10,150,0,12.00,3.33,15.00,0.00,0,0,0,2,10,0,1,2,0,1,4,2,0,0,150,0,0,
12-10-2023,FEA,COURIER,TEMPERATURE CONTROL,2,105,3,0,3,0,0,0.00,0.40,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,
12-10-2023,FAP,VESSEL,INVERTER,12,63,24,2,9,13,0,2.00,3.00,1.30,0.00,0,2,0,0,0,0,1,1,0,1,4,2,0,0,13,0,0,
12-11-2024,FETW,VESSEL,INVERTER,10,645,41,9,8,24,0,9.00,2.67,2.40,0.00,5,3,1,0,0,0,2,0,0,1,4,1,0,0,24,0,0,
12-11-2024,FEA NJ,VESSEL,INVERTER,1,282,7,3,0,4,0,3.00,0.00,0.40,0.00,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,
12-11-2025,FEI,VESSEL,INVERTER,2,326,4,3,0,1,0,3.00,0.00,0.10,0.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
12-12-2023,FEJP,AIRCRAFT,INVERTER,0.5,39,3,2,1,0,0,2.00,0.33,0.00,0.00,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
12-12-2023,FEJP,AIRCRAFT,TEMPERATURE CONTROL,0.5,660,1,1,0,0,0,1.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12-12-2023,FEE,AIRCRAFT,INVERTER,1,13,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
12-12-2023,FEA NJ,AIRCRAFT,INVERTER,2,15,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
12-12-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,5,104,7,0,7,0,0,0.00,0.53,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,
12-12-2023,FEA TWMC,VESSEL,INVERTER,13,98,98,0,0,98,0,0.00,0.00,9.80,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,
12-12-2024,FEID,COURIER,TEMPERATURE CONTROL,1,124,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
12-12-2025,FEA NJ,VESSEL,INVERTER,1,81,2,1,1,0,0,1.00,0.33,0.00,0.00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
12-12-2025,FAP,VESSEL,INVERTER,1,2,1,1,0,0,0,1.00,0.00,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13-01-2022,FEID,AIRCRAFT,INVERTER,15,86,15,0,15,0,0,0.00,5.00,0.00,0.00,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,
13-01-2022,FEJP,VESSEL,INVERTER,1,1726,79,21,0,58,0,21.00,0.00,5.80,0.00,9,12,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,
13-01-2022,FEID,VESSEL,INVERTER,12,96,12,1,11,0,0,1.00,3.67,0.00,0.00,0,0,1,0,0,0,2,4,0,4,0,1,0,0,0,0,0,
13-01-2022,FAP,COURIER,INVERTER,1,4,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
13-01-2022,FEK,VESSEL,INVERTER,2,13,14,0,0,14,0,0.00,0.00,1.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,
13-01-2023,FAP,VESSEL,INVERTER,8,40,12,0,8,4,0,0.00,2.67,0.40,0.00,0,0,0,0,0,0,3,2,0,1,1,1,0,0,4,0,0,
13-01-2023,FAP,VESSEL,INVERTER,37,445,61,12,28,21,0,12.00,9.33,2.10,0.00,10,2,0,0,0,0,10,5,0,3,7,3,0,0,21,0,0,
13-01-2025,FAP,VESSEL,INVERTER,24,4973,439,152,9,278,0,152.00,3.00,27.80,0.00,49,103,0,0,0,0,0,2,0,2,1,4,0,0,278,0,0,
13-01-2025,FEE,AIRCRAFT,INVERTER,2,146,6,0,2,4,0,0.00,0.67,0.40,0.00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,
13-02-2023,FAP,COURIER,TEMPERATURE CONTROL,1,3,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
13-02-2023,FETW,AIRCRAFT,TEMPERATURE CONTROL,1,16,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
13-02-2024,FEF,AIRCRAFT,TEMPERATURE CONTROL,1,4,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
13-02-2024,FEA NJ,VESSEL,INVERTER,18,197,91,1,3,87,0,1.00,1.00,8.70,0.00,0,0,0,1,0,0,1,0,0,2,0,0,0,0,87,0,0,
13-02-2024,FEA NJ,VESSEL,INVERTER,2,54,5,5,0,0,0,5.00,0.00,0.00,0.00,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,
13-02-2025,FEID,VESSEL,INVERTER,8,148,10,1,8,1,0,1.00,2.67,0.10,0.00,1,0,0,0,0,0,4,0,0,3,1,0,0,0,1,0,0,
13-03-2023,WuXi,AIRCRAFT,TEMPERATURE CONTROL,2,14,3,0,3,0,0,0.00,0.70,0.00,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,
13-03-2023,FEV,VESSEL,INVERTER,4,300,14,11,3,0,0,11.00,1.00,0.00,0.00,10,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
13-03-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,16,3,0,3,0,0,0.00,0.10,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
13-03-2023,FEI,AIRCRAFT,INVERTER,2,11,3,0,2,1,0,0.00,0.67,0.10,0.00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,
13-03-2024,FEE,AIRCRAFT,INVERTER,1,2,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
13-03-2024,FAP,VESSEL,INVERTER,6,13,13,0,0,13,0,0.00,0.00,1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
13-03-2025,FEE,AIRCRAFT,INVERTER,1,26,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
13-05-2022,FAP,AIRCRAFT,INVERTER,2,12,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
13-05-2022,FAP,VESSEL,INVERTER,5,479,8,5,3,0,0,5.00,1.00,0.00,0.00,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
13-05-2022,FEE,VESSEL,INVERTER,10,1815,34,24,10,0,0,24.00,3.03,0.00,0.00,0,0,0,19,5,0,4,2,0,1,0,2,1,0,0,0,0,
13-05-2022,FEA NJ,VESSEL,INVERTER,5,519,22,5,17,0,0,5.00,5.67,0.00,0.00,0,0,0,4,1,0,2,0,0,2,1,12,0,0,0,0,0,
13-05-2025,FEI,VESSEL,INVERTER,1,1421,38,28,0,10,0,28.00,0.00,1.00,0.00,23,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
13-05-2025,FETW,VESSEL,INVERTER,7,416,31,7,1,23,0,7.00,0.33,2.30,0.00,3,2,2,0,0,0,0,0,0,0,1,0,0,0,23,0,0,
13-05-2025,FEID,VESSEL,INVERTER,27,338,31,1,26,4,0,1.00,8.67,0.40,0.00,1,0,0,0,0,0,14,4,0,2,3,3,0,0,4,0,0,
13-06-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,8,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
13-06-2022,WuXi,AIRCRAFT,TEMPERATURE CONTROL,4,73,9,1,8,0,0,1.00,2.67,0.00,0.00,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,
13-06-2022,FAP,VESSEL,INVERTER,32,422,53,2,37,14,0,2.00,12.03,1.40,0.00,2,0,0,0,0,0,6,5,0,5,5,15,1,0,14,0,0,
13-06-2023,FEA NJ,VESSEL,INVERTER,20,2806,69,54,14,1,0,54.00,4.67,0.10,0.00,0,0,0,18,36,0,3,4,0,3,3,1,0,0,1,0,0,
13-06-2023,FEA NJ AID,VESSEL,INVERTER,3,90,90,0,0,90,0,0.00,0.00,9.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,
13-06-2023,FEA NJ,AIRCRAFT,INVERTER,1,1,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
13-06-2023,FEA TWMC,AIRCRAFT,INVERTER,2,52,6,4,2,0,0,4.00,0.67,0.00,0.00,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,
13-06-2023,FEI,AIRCRAFT,INVERTER,1,5,5,0,0,5,0,0.00,0.00,0.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
13-06-2023,FAP,COURIER,TEMPERATURE CONTROL,1,6,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
13-06-2024,FEI,VESSEL,TEMPERATURE CONTROL,2,1305,7,1,6,0,0,1.00,1.70,0.00,0.00,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,
13-06-2024,FEE,AIRCRAFT,INVERTER,8,148,13,4,6,3,0,4.00,2.00,0.30,0.00,0,0,0,3,1,0,1,0,0,0,4,1,0,0,3,0,0,
